2190.528913	18.51	3785.334213	1594.80530	1	0	30	29	122	118
2193.128369	18.60	3897.608569	1704.48020	1	0	31	30	126	122
2195.690966	18.68	4013.459766	1817.76880	1	0	32	31	130	126
2198.216574	18.76	4132.883474	1934.66690	1	0	33	32	134	130
2200.705061	18.85	4255.875261	2055.17020	1	0	34	33	138	134
2203.156293	18.93	4382.430593	2179.27430	1	0	35	34	142	138
2205.570138	19.01	4512.544738	2306.97460	1	0	36	35	146	142
2207.946465	19.09	4646.213065	2438.26660	1	0	37	36	150	146
2210.285140	19.17	4783.430440	2573.14530	1	0	38	37	154	150
2212.586033	19.25	4924.191933	2711.60590	1	0	39	38	158	154
2214.849010	19.32	5068.492210	2853.64320	1	0	40	39	162	158
2217.073941	19.40	5216.326041	2999.25210	1	0	41	40	166	162
2219.260693	19.47	5367.687993	3148.42730	1	0	42	41	170	166
2221.409134	19.55	5522.572434	3301.16330	1	0	43	42	174	170
2223.519133	19.62	5680.973533	3457.45440	1	0	44	43	178	174
2225.590558	19.69	5842.885558	3617.29500	1	0	45	44	182	178
2227.623278	19.77	6008.302478	3780.67920	1	0	46	45	186	182
2229.617160	19.84	6177.218160	3947.60100	1	0	47	46	190	186
2231.572074	19.91	6349.626474	4118.05440	1	0	48	47	194	190
2233.487889	19.97	6525.520889	4292.03300	1	0	49	48	198	194
2235.364472	20.04	6704.894872	4469.53040	1	0	50	49	202	198
2237.201693	20.11	6887.741893	4650.54020	1	0	51	50	206	202
2238.999420	20.18	7074.055220	4835.05580	1	0	52	51	210	206
2240.757523	20.24	7263.827823	5023.07030	1	0	53	52	214	210
2242.475869	20.31	7457.052669	5214.57680	1	0	54	53	218	214
2244.154329	20.37	7653.722729	5409.56840	1	0	55	54	222	218
