1872.749309	12.19	8161.934009	6289.1847	1	0	56	57	113	115
1878.321942	12.29	7952.852342	6074.5304	1	0	55	56	111	113
1883.867662	12.39	7747.355962	5863.4883	1	0	54	55	109	111
1889.386331	12.49	7545.452931	5656.0666	1	0	53	54	107	109
1894.877809	12.60	7347.151109	5452.2733	1	0	52	53	105	107
1900.341956	12.70	7152.458156	5252.1162	1	0	51	52	103	105
1905.778633	12.80	6961.381533	5055.6029	1	0	50	51	101	103
1911.187699	12.90	6773.928799	4862.7411	1	0	49	50	99	101
1916.569015	13.01	6590.107115	4673.5381	1	0	48	49	97	99
1921.922438	13.11	6409.923638	4488.0012	1	0	47	48	95	97
1927.247828	13.22	6233.385328	4306.1375	1	0	46	47	93	95
1932.545044	13.32	6060.498944	4127.9539	1	0	45	46	91	93
1937.813944	13.43	5891.271344	3953.4574	1	0	44	45	89	91
1943.054387	13.53	5725.708987	3782.6546	1	0	43	44	87	89
1948.266228	13.64	5563.818328	3615.5521	1	0	42	43	85	87
1953.449328	13.74	5405.605628	3452.1563	1	0	41	42	83	85
1958.603542	13.85	5251.076942	3292.4734	1	0	40	41	81	83
1963.728728	13.95	5100.238228	3136.5095	1	0	39	40	79	81
1968.824743	14.06	4953.095443	2984.2707	1	0	38	39	77	79
1973.891443	14.17	4809.654143	2835.7627	1	0	37	38	75	77
1978.928684	14.28	4669.919984	2690.9913	1	0	36	37	73	75
1983.936324	14.38	4533.898324	2549.962	1	0	35	36	71	73
1988.914218	14.49	4401.594318	2412.6801	1	0	34	35	69	71
1993.862221	14.60	4273.013321	2279.1511	1	0	33	34	67	69
1998.780191	14.71	4148.160091	2149.3799	1	0	32	33	65	67
2003.667981	14.82	4027.039481	2023.3715	1	0	31	32	63	65
2008.525448	14.93	3909.656248	1901.1308	1	0	30	31	61	63
2013.352446	15.05	3796.014846	1782.6624	1	0	29	30	59	61
2018.14883	15.16	3686.11973	1667.9709	1	0	28	29	57	59
2022.914455	15.27	3579.975155	1557.0607	1	0	27	28	55	57
2027.649176	15.39	3477.585076	1449.9359	1	0	26	27	53	55
2032.352848	15.50	3378.953648	1346.6008	1	0	25	26	51	53
2037.025324	15.62	3284.084524	1247.0592	1	0	24	25	49	51
2041.66646	15.73	3192.98146	1151.315	1	0	23	24	47	49
2046.276109	15.85	3105.647909	1059.3718	1	0	22	23	45	47
2050.854126	15.97	3022.087326	971.2332	1	0	21	22	43	45
2055.400364	16.10	2942.302764	886.9024	1	0	20	21	41	43
2059.914677	16.22	2866.297477	806.3828	1	0	19	20	39	41
2064.39692	16.35	2794.07432	729.6774	1	0	18	19	37	39
2068.846945	16.48	2725.636145	656.7892	1	0	17	18	35	37
2073.264607	16.61	2660.985507	587.7209	1	0	16	17	33	35
2077.649758	16.74	2600.124858	522.4751	1	0	15	16	31	33
2082.002253	16.89	2543.056653	461.0544	1	0	14	15	29	31
2086.321945	17.03	2489.783145	403.4612	1	0	13	14	27	29
2090.608687	17.19	2440.306187	349.6975	1	0	12	13	25	27
2094.862333	17.35	2394.627933	299.7656	1	0	11	12	23	25
2099.082735	17.52	2352.749935	253.6672	1	0	10	11	21	23
2103.269747	17.71	2314.673847	211.4041	1	0	9	10	19	21
2107.423222	17.93	2280.401222	172.978	1	0	8	9	17	19
2111.543014	18.17	2249.933414	138.3904	1	0	7	8	15	17
2115.628975	18.45	2223.271375	107.6424	1	0	6	7	13	15
2119.680959	18.80	2200.416359	80.7354	1	0	5	6	11	13
2123.698818	19.26	2181.369218	57.6704	1	0	4	5	9	11
2127.682406	19.92	2166.130506	38.4481	1	0	3	4	7	9
2131.631576	21.04	2154.701076	23.0695	1	0	2	3	5	7
2135.54618	23.51	2147.08118	11.535	1	0	1	2	3	5
2139.426073	35.46	2143.271073	3.845	1	0	0	1	1	3
2147.081134	11.95	2147.081134	0	1	0	1	0	3	1
2150.856008	14.42	2154.701008	3.845	1	0	2	1	5	3
2154.595583	15.54	2166.130583	11.535	1	0	3	2	7	5
2158.299712	16.20	2181.369212	23.0695	1	0	4	3	9	7
2161.968247	16.65	2200.416347	38.4481	1	0	5	4	11	9
2165.601042	17.00	2223.271442	57.6704	1	0	6	5	13	11
2169.19795	17.28	2249.93335	80.7354	1	0	7	6	15	13
2172.758825	17.52	2280.401225	107.6424	1	0	8	7	17	15
2176.283519	17.72	2314.673919	138.3904	1	0	9	8	19	17
2179.771887	17.91	2352.749887	172.978	1	0	10	9	21	19
2183.223781	18.08	2394.627881	211.4041	1	0	11	10	23	21
2186.639055	18.24	2440.306255	253.6672	1	0	12	11	25	23
2190.017563	18.38	2489.783163	299.7656	1	0	13	12	27	25
2193.359157	18.52	2543.056657	349.6975	1	0	14	13	29	27
2196.663693	18.66	2600.124893	403.4612	1	0	15	14	31	29
2199.931023	18.79	2660.985423	461.0544	1	0	16	15	33	31
2203.161001	18.91	2725.636101	522.4751	1	0	17	16	35	33
2206.353482	19.03	2794.074382	587.7209	1	0	18	17	37	35
2209.508319	19.15	2866.297519	656.7892	1	0	19	18	39	37
2212.625365	19.26	2942.302765	729.6774	1	0	20	19	41	39
2215.704476	19.37	3022.087276	806.3828	1	0	21	20	43	41
2218.745505	19.48	3105.647905	886.9024	1	0	22	21	45	43
2221.748306	19.59	3192.981506	971.2332	1	0	23	22	47	45
2224.712734	19.70	3284.084534	1059.3718	1	0	24	23	49	47
2227.638643	19.80	3378.953643	1151.315	1	0	25	24	51	49
2230.525888	19.90	3477.585088	1247.0592	1	0	26	25	53	51
2233.374323	20.00	3579.975123	1346.6008	1	0	27	26	55	53
2236.183803	20.10	3686.119703	1449.9359	1	0	28	27	57	55
2238.954182	20.20	3796.014882	1557.0607	1	0	29	28	59	57
2241.685315	20.30	3909.656215	1667.9709	1	0	30	29	61	59
2244.377056	20.39	4027.039456	1782.6624	1	0	31	30	63	61
2247.029262	20.48	4148.160062	1901.1308	1	0	32	31	65	63
2249.641788	20.58	4273.013288	2023.3715	1	0	33	32	67	65
